date,cloud_cover,weather_desc,precip_mm,min_temp,max_temp,wind_speed
2012-05-18,3,Sunny,0.0,11,24,21
2012-05-19,39,"Patchy light rain in area with thunder",4.5,7,18,27
2012-05-20,8,Sunny,0.2,6,17,17
2012-05-21,14,Sunny,0.1,7,17,21
2012-05-22,17,Sunny,0.0,13,23,12
2012-05-23,0,Sunny,0.0,16,31,12
2012-05-24,3,Sunny,0.0,16,33,12
2012-05-25,4,Sunny,0.0,13,29,17
2012-05-26,3,Sunny,0.0,12,25,14
2012-05-27,3,Sunny,0.0,13,26,13
2012-05-28,5,Sunny,0.0,15,28,13
2012-05-29,6,Sunny,0.1,15,29,10
2012-05-30,6,Sunny,0.0,18,31,10
2012-05-31,2,Sunny,0.0,25,33,15
2012-06-01,4,Sunny,0.1,18,33,11
2012-06-02,9,Sunny,1.0,17,29,20
2012-06-03,13,Sunny,0.8,16,26,14
2012-06-04,3,Sunny,0.0,16,29,11
2012-06-05,4,Sunny,0.0,17,30,14
2012-06-06,11,Sunny,0.0,17,28,21
2012-06-07,21,Sunny,0.0,15,26,28
2012-06-08,11,Sunny,0.0,13,23,13
2012-06-09,9,Sunny,0.0,16,26,13
2012-06-10,33,"Partly Cloudy",0.3,15,26,23
2012-06-11,18,Sunny,0.1,11,23,29
2012-06-12,8,Sunny,0.0,12,24,15
2012-06-13,7,Sunny,0.0,15,28,10
2012-06-14,1,Sunny,0.0,19,29,18
2012-06-15,3,Sunny,0.0,19,29,18
2012-06-16,2,Sunny,0.0,18,31,15
2012-06-17,22,Sunny,0.0,17,30,20
2012-06-18,30,"Partly Cloudy",0.1,17,29,13
2012-06-19,50,"Partly Cloudy",0.9,17,25,16
2012-06-20,5,Sunny,0.0,16,28,19
2012-06-21,12,Sunny,0.0,18,28,18
2012-06-22,2,Sunny,0.0,21,33,10
2012-06-23,3,Sunny,0.0,21,34,10
2012-06-24,0,Sunny,0.0,23,37,12
2012-06-25,2,Sunny,0.0,24,40,13
2012-06-26,0,Sunny,0.0,23,39,13
2012-06-27,12,Sunny,0.3,24,36,17
2012-06-28,0,Sunny,0.0,22,33,24
2012-06-29,0,Sunny,0.0,18,29,24
2012-06-30,4,Sunny,0.0,20,27,18
2012-07-01,6,Sunny,0.3,14,26,15
2012-07-02,14,Sunny,0.0,19,29,10
2012-07-03,6,Sunny,0.0,20,32,12
2012-07-04,6,Sunny,0.0,18,30,16
2012-07-05,9,Sunny,0.0,16,28,17
2012-07-06,6,Sunny,0.0,19,29,13
2012-07-07,4,Sunny,0.0,19,30,26
2012-07-08,0,Sunny,0.0,20,32,11
2012-07-09,0,Sunny,0.0,20,31,18
2012-07-10,0,Sunny,0.0,19,29,19
2012-07-11,0,Sunny,0.0,19,30,18
2012-07-12,2,Sunny,0.0,21,33,14
2012-07-13,0,Sunny,0.0,19,33,22
2012-07-14,4,Sunny,0.0,18,31,15
2012-07-15,3,Sunny,0.0,17,33,13
2012-07-16,7,Sunny,0.0,21,34,18
2012-07-17,3,Sunny,0.0,24,39,14
2012-07-18,0,Sunny,0.0,26,39,13
2012-07-19,0,Sunny,0.0,24,38,12
2012-07-20,0,Sunny,0.0,20,34,15
2012-07-21,6,Sunny,0.0,21,33,13
2012-07-22,0,Sunny,0.0,21,36,17
2012-07-23,0,Sunny,0.0,21,38,14
2012-07-24,5,Sunny,0.1,22,33,16
2012-07-25,7,Sunny,0.5,22,34,8
2012-07-26,12,Sunny,3.6,23,34,12
2012-07-27,6,Sunny,0.9,21,32,16
2012-07-28,5,Sunny,0.0,20,31,16
2012-07-29,4,Sunny,0.0,24,34,12
2012-07-30,0,Sunny,0.0,24,36,12
2012-07-31,0,Sunny,0.0,27,34,21
2012-08-01,0,Sunny,0.0,22,33,20
2012-08-02,0,Sunny,0.0,20,34,15
2012-08-03,2,Sunny,0.0,23,35,13
2012-08-04,2,Sunny,0.0,21,32,16
2012-08-05,7,Sunny,0.6,17,28,24
2012-08-06,5,Sunny,0.0,19,32,10
2012-08-07,5,Sunny,0.0,21,35,19
2012-08-08,0,Sunny,0.2,25,36,12
2012-08-09,0,Sunny,0.1,24,38,15
2012-08-10,10,Sunny,0.2,26,40,16
2012-08-11,25,"Partly Cloudy",0.1,20,37,28
2012-08-12,0,Sunny,0.0,20,33,14
2012-08-13,3,Sunny,0.0,21,32,13
2012-08-14,4,Sunny,0.0,20,31,17
2012-08-15,47,"Partly Cloudy",0.0,17,26,23
2012-08-16,8,Sunny,0.0,24,32,13
2012-08-17,1,Sunny,0.0,24,38,12
2012-08-18,1,Sunny,0.2,24,39,12
2012-08-19,5,Sunny,0.2,23,35,15
2012-08-20,4,Sunny,0.0,27,36,9
2012-08-21,6,Sunny,0.0,26,37,10
2012-08-22,0,Sunny,0.0,24,38,14
2012-08-23,0,Sunny,0.0,20,32,20
2012-08-24,3,Sunny,0.0,20,31,17
2012-08-25,9,Sunny,0.0,20,30,13
2012-08-26,3,Sunny,0.0,22,33,10
2012-08-27,5,Sunny,0.0,19,32,18
2012-08-28,15,Sunny,0.0,21,33,13
2012-08-29,9,Sunny,0.0,19,31,18
2012-08-30,7,Sunny,0.0,15,29,21
2012-08-31,0,Sunny,0.0,19,27,18
2012-09-01,3,Sunny,0.0,16,27,14
2012-09-02,3,Sunny,0.0,14,28,13
2012-09-03,10,Sunny,0.0,15,28,15
2012-09-04,5,Sunny,0.0,16,29,15
2012-09-05,5,Sunny,0.0,18,31,14
2012-09-06,5,Sunny,0.0,20,31,14
2012-09-07,3,Sunny,0.0,20,33,10
2012-09-08,4,Sunny,0.2,19,32,8
2012-09-09,4,Sunny,0.4,18,30,14
2012-09-10,8,Sunny,0.0,18,28,13
2012-09-11,4,Sunny,0.0,20,31,7
2012-09-12,4,Sunny,0.0,17,32,14
2012-09-13,6,Sunny,0.0,16,27,18
2012-09-14,0,Sunny,0.0,19,33,11
2012-09-15,0,Sunny,0.0,21,35,12
2012-09-16,32,"Partly Cloudy",0.0,20,33,12
2012-09-17,4,Sunny,0.0,20,32,13
2012-09-18,46,"Partly Cloudy",0.5,20,27,15
2012-09-19,6,Sunny,0.0,19,31,18
2012-09-20,22,Sunny,1.3,18,29,14
2012-09-21,12,Sunny,0.0,18,30,11
2012-09-22,7,Sunny,0.0,18,30,15
2012-09-23,7,Sunny,0.2,14,28,37
2012-09-24,2,Sunny,0.0,12,24,19
2012-09-25,14,Sunny,0.3,14,20,28
2012-09-26,13,Sunny,5.7,12,21,28
2012-09-27,48,"Patchy light drizzle",0.4,15,18,10
2012-09-28,89,"Light drizzle",7.1,14,20,17
2012-09-29,69,"Patchy light rain",8.1,10,18,17
2012-09-30,0,Sunny,0.0,17,23,12
2012-10-01,10,Sunny,0.0,12,23,8
2012-10-02,15,Sunny,0.0,13,24,8
2012-10-03,3,Sunny,0.0,15,26,10
2012-10-04,0,Sunny,0.0,17,28,6
2012-10-05,10,Sunny,0.0,16,27,7
2012-10-06,4,Sunny,0.0,15,24,15
2012-10-07,10,Sunny,0.0,18,28,5
2012-10-08,1,Sunny,0.0,18,29,12
2012-10-09,6,Sunny,0.0,18,28,8
2012-10-10,16,Sunny,0.0,16,26,17
2012-10-11,22,Sunny,0.7,15,21,17
2012-10-12,41,"Partly Cloudy",0.5,14,22,7
2012-10-13,17,Sunny,0.0,12,21,8
2012-10-14,45,"Partly Cloudy",0.7,9,19,22
2012-10-15,2,Sunny,0.0,10,18,15
2012-10-16,8,Sunny,0.0,10,20,17
2012-10-17,2,Sunny,0.0,12,21,19
2012-10-18,17,Sunny,3.2,13,20,17
2012-10-19,62,"Patchy light drizzle",13.5,10,12,13
2012-10-20,31,"Partly Cloudy",1.0,11,17,9
2012-10-21,17,Sunny,0.0,9,19,11
2012-10-22,19,Sunny,0.0,11,20,6
2012-10-23,9,Sunny,0.0,13,23,6
2012-10-24,53,"Partly Cloudy",5.6,12,19,12
2012-10-25,82,"Light drizzle",9.6,11,16,17
2012-10-26,46,"Partly Cloudy",1.4,11,17,14
2012-10-27,34,"Patchy rain nearby",1.0,5,16,22
2012-10-28,6,Sunny,0.0,7,12,13
2012-10-29,32,"Partly Cloudy",0.0,5,13,8
2012-10-30,100,"Moderate rain",14.5,4,8,9
2012-10-31,10,Sunny,0.0,7,13,17
2012-11-01,18,Sunny,0.0,9,14,20
2012-11-02,53,"Partly Cloudy",0.5,10,15,22
2012-11-03,52,"Partly Cloudy",16.6,13,16,15
2012-11-04,87,"Heavy rain",13.3,6,16,30
2012-11-05,9,Sunny,0.0,7,14,12
2012-11-06,5,Sunny,0.0,4,13,17
2012-11-07,49,"Patchy light drizzle",1.7,9,10,18
2012-11-08,89,"Moderate rain",21.7,11,12,13
2012-11-09,78,"Light rain",8.9,7,14,9
2012-11-10,69,Cloudy,0.3,5,12,17
2012-11-11,44,"Partly Cloudy",0.4,2,10,23
2012-11-12,6,Sunny,0.0,5,13,18
2012-11-13,0,Sunny,0.0,8,15,14
2012-11-14,41,"Partly Cloudy",0.1,10,17,14
2012-11-15,57,"Partly Cloudy",0.2,10,17,17
2012-11-16,25,Sunny,0.2,10,15,12
2012-11-17,94,"Light drizzle",7.0,8,12,14
2012-11-18,19,Sunny,0.0,6,14,12
2012-11-19,14,Sunny,0.0,7,14,10
2012-11-20,19,Sunny,0.0,8,14,10
2012-11-21,53,"Partly Cloudy",0.9,5,13,8
2012-11-22,3,Sunny,0.0,6,14,12
2012-11-23,29,"Partly Cloudy",0.0,6,14,10
2012-11-24,25,"Partly Cloudy",0.0,8,15,15
2012-11-25,15,Sunny,0.0,9,16,9
2012-11-26,65,"Patchy light drizzle",4.5,3,12,14
2012-11-27,26,"Partly Cloudy",0.0,1,8,16
2012-11-28,10,Sunny,0.0,2,8,24
2012-11-29,31,"Partly Cloudy",0.0,0,7,23
2012-11-30,49,"Patchy sleet nearby",0.9,2,6,13
2012-12-01,8,Sunny,0.0,0,7,17
2012-12-02,2,Sunny,0.0,1,10,14
2012-12-03,4,Sunny,0.0,2,14,9
2012-12-04,32,"Partly Cloudy",0.0,2,11,16
2012-12-05,16,Sunny,0.0,0,9,18
2012-12-06,13,Sunny,0.0,2,10,9
2012-12-07,42,"Patchy light drizzle",2.2,4,11,9
2012-12-08,0,Sunny,0.0,3,13,12
2012-12-09,0,Sunny,0.0,0,14,11
2012-12-10,8,Sunny,0.0,0,11,8
2012-12-11,3,Sunny,0.0,1,14,9
2012-12-12,17,Sunny,0.1,1,9,7
2012-12-13,38,"Patchy light drizzle",2.1,4,8,21
2012-12-14,94,"Light drizzle",3.2,8,10,36
2012-12-15,72,Cloudy,2.4,8,12,27
2012-12-16,38,"Partly Cloudy",0.3,9,12,26
2012-12-17,15,Sunny,0.1,5,14,15
2012-12-18,25,"Partly Cloudy",0.0,6,13,7
2012-12-19,41,"Partly Cloudy",0.0,7,13,11
2012-12-20,50,"Partly Cloudy",0.4,6,12,17
2012-12-21,40,"Partly Cloudy",0.0,7,15,23
2012-12-22,38,"Partly Cloudy",0.0,8,14,8
2012-12-23,0,Sunny,0.0,6,18,6
2012-12-24,51,"Partly Cloudy",0.0,5,15,10
2012-12-25,57,"Light rain shower",0.6,3,10,14
2012-12-26,2,Sunny,0.0,2,12,14
2012-12-27,2,Sunny,0.0,4,14,5
2012-12-28,0,Sunny,0.0,4,15,6
2012-12-29,1,Sunny,0.1,1,9,21
2012-12-30,24,Sunny,0.0,0,10,10
2012-12-31,35,"Partly Cloudy",0.5,3,9,14
2012-01-01,7,Sunny,0.0,5,13,11
2012-01-02,9,Sunny,0.6,5,11,14
2012-01-03,0,Sunny,0.0,4,16,7
2012-01-04,3,Sunny,0.0,4,16,11
2012-01-05,0,Sunny,0.0,3,18,12
2012-01-06,4,Sunny,0.0,5,16,13
2012-01-07,22,Sunny,0.0,6,13,12
2012-01-08,0,Sunny,0.0,5,17,12
2012-01-09,0,Sunny,0.0,5,17,11
2012-01-10,14,Sunny,0.0,1,12,7
2012-01-11,33,"Partly Cloudy",0.0,1,12,9
2012-01-12,6,Sunny,0.0,0,9,8
2012-01-13,9,Sunny,0.0,1,11,4
2012-01-14,29,"Partly Cloudy",0.0,1,10,12
2012-01-15,79,"Light drizzle",2.1,2,7,14
2012-01-16,33,"Partly Cloudy",3.8,1,6,18
2012-01-17,8,Sunny,0.0,3,10,18
2012-01-18,0,Sunny,0.0,3,16,10
2012-01-19,7,Sunny,0.0,4,14,9
2012-01-20,7,Sunny,0.0,4,16,13
2012-01-21,0,Sunny,0.0,5,15,13
2012-01-22,7,Sunny,0.0,4,15,12
2012-01-23,14,Sunny,0.0,4,13,12
2012-01-24,0,Sunny,0.0,6,16,13
2012-01-25,0,Sunny,0.0,2,17,6
2012-01-26,5,Sunny,0.0,2,14,6
2012-01-27,57,"Patchy light drizzle",0.9,1,9,19
2012-01-28,23,Sunny,0.1,0,10,12
2012-01-29,23,Sunny,0.0,-1,7,19
2012-01-30,6,Sunny,0.0,0,10,12
2012-01-31,7,Sunny,0.0,5,12,13
2012-02-01,4,Sunny,1.5,0,12,13
2012-02-02,3,Sunny,1.4,-4,1,27
2012-02-03,0,Sunny,0.0,-5,2,30
2012-02-04,26,"Partly Cloudy",0.0,-3,3,32
2012-02-05,33,"Partly Cloudy",0.0,0,9,31
2012-02-06,88,Overcast,0.0,3,10,19
2012-02-07,70,"Patchy light drizzle",0.7,-3,9,23
2012-02-08,27,"Partly Cloudy",0.0,-3,3,24
2012-02-09,2,Sunny,0.0,-1,10,14
2012-02-10,25,"Partly Cloudy",0.0,-3,9,15
2012-02-11,0,Sunny,0.0,-4,7,17
2012-02-12,0,Sunny,0.0,-5,4,23
2012-02-13,6,Sunny,0.0,-2,7,23
2012-02-14,50,"Partly Cloudy",0.4,-1,7,21
2012-02-15,10,Sunny,0.0,1,9,15
2012-02-16,45,"Partly Cloudy",0.0,1,10,22
2012-02-17,0,Sunny,0.0,4,12,14
2012-02-18,0,Sunny,0.0,4,15,6
2012-02-19,5,Sunny,0.0,2,13,16
2012-02-20,0,Sunny,0.0,0,13,15
2012-02-21,5,Sunny,0.0,1,12,11
2012-02-22,2,Sunny,0.0,4,16,13
2012-02-23,1,Sunny,0.0,3,17,12
2012-02-24,4,Sunny,0.0,6,18,9
2012-02-25,4,Sunny,0.0,6,17,10
2012-02-26,7,Sunny,0.0,6,18,15
2012-02-27,0,Sunny,0.0,7,21,13
2012-02-28,3,Sunny,0.0,6,18,9
2012-03-01,10,Sunny,0.3,6,17,8
2012-03-02,82,"Light rain",3.9,5,10,12
2012-03-03,12,Sunny,0.0,6,16,10
2012-03-04,32,"Partly Cloudy",0.0,4,15,18
2012-03-05,3,Sunny,0.0,4,13,14
2012-03-06,55,"Partly Cloudy",0.0,3,13,14
2012-03-07,16,Sunny,0.0,4,14,12
2012-03-08,3,Sunny,0.0,1,14,22
2012-03-09,0,Sunny,0.0,5,19,14
2012-03-10,3,Sunny,0.0,5,17,15
2012-03-11,0,Sunny,0.0,8,21,12
2012-03-12,0,Sunny,0.0,6,23,11
2012-03-13,0,Sunny,0.0,10,23,7
2012-03-14,0,Sunny,0.0,9,25,6
2012-03-15,5,Sunny,0.0,7,24,7
2012-03-16,16,Sunny,0.5,6,18,12
2012-03-17,7,Sunny,0.0,6,17,13
2012-03-18,62,"Patchy light drizzle",0.4,2,14,23
2012-03-19,8,Sunny,0.4,0,13,16
2012-03-20,51,"Patchy light drizzle",9.6,2,8,30
2012-03-21,70,"Patchy light drizzle",12.8,0,7,15
2012-03-22,0,Sunny,0.0,4,18,5
2012-03-23,9,Sunny,0.0,6,18,13
2012-03-24,13,Sunny,0.0,6,20,11
2012-03-25,3,Sunny,0.0,4,21,10
2012-03-26,34,"Partly Cloudy",0.0,7,19,15
2012-03-27,4,Sunny,0.0,8,19,14
2012-03-28,0,Sunny,0.0,7,20,15
2012-03-29,0,Sunny,0.0,5,22,15
2012-03-30,3,Sunny,0.0,8,22,9
2012-03-31,32,"Partly Cloudy",0.1,12,19,8
