date,cloud_cover,weather_desc,precip_mm,min_temp,max_temp,wind_speed
2015-11-13,2,Sunny,0.0,-2,24,3
2015-11-14,8,Sunny,0.0,8,23,2
2015-11-15,58,"Patchy rain nearby",1.1,12,20,1
2015-11-16,64,"Cloudy ",0.4,2,21,3
2015-11-17,18,Sunny,0.1,1,21,3
2015-11-18,55,"Patchy rain nearby",1.5,3,21,2
2015-11-19,3,Sunny,0.0,2,22,6
2015-11-20,0,Sunny,0.0,-1,26,4
2015-11-21,0,Sunny,0.0,0,26,2
2015-11-22,3,Sunny,0.0,1,24,1
2015-11-23,0,Sunny,0.0,-3,25,2
2015-11-24,0,Sunny,0.0,-2,24,2
2015-11-25,5,Sunny,0.0,-2,24,2
2015-11-26,3,Sunny,0.0,2,23,2
2015-11-27,8,Sunny,0.1,-3,21,4
2015-11-28,9,Sunny,0.2,2,21,3
2015-11-29,4,Sunny,0.0,0,23,3
2015-11-30,3,Sunny,0.0,-1,23,3
2015-12-01,31,"Partly Cloudy ",0.6,4,21,3
2015-12-02,33,"Partly Cloudy ",0.5,6,20,4
2015-12-03,13,"Patchy rain nearby",13.8,3,19,4
2015-12-04,6,Sunny,0.1,-3,19,5
2015-12-05,12,Sunny,0.3,5,19,3
2015-12-06,13,Sunny,0.0,2,20,5
2015-12-07,22,Sunny,1.3,7,19,2
2015-12-08,53,"Partly Cloudy ",1.8,-1,17,2
2015-12-09,56,"Partly Cloudy ",0.6,7,18,3
2015-12-10,17,Sunny,0.2,7,19,4
2015-12-11,12,Sunny,0.0,2,20,4
2015-12-12,9,Sunny,0.4,3,19,5
2015-12-13,57,"Patchy light drizzle",3.7,5,17,4
2015-12-14,23,Sunny,0.0,6,18,4
2015-12-15,7,Sunny,0.2,4,16,6
2015-12-16,13,Sunny,0.0,-7,17,4
2015-12-17,2,Sunny,0.0,-6,18,3
2015-12-18,4,Sunny,0.0,-2,17,3
2015-12-19,10,Sunny,0.3,3,15,3
2015-12-20,9,Sunny,0.0,-8,16,2
2015-12-21,9,Sunny,0.1,-6,16,2
2015-12-22,5,Sunny,0.0,-5,17,4
2015-12-23,5,Sunny,0.0,-7,17,2
2015-12-24,4,Sunny,0.0,-2,19,3
2015-12-25,20,Sunny,3.4,5,14,5
2015-12-26,0,Sunny,0.0,-7,18,4
2015-12-27,2,Sunny,0.0,-5,20,4
2015-12-28,5,Sunny,0.0,-1,19,4
2015-12-29,4,Sunny,0.0,-2,19,2
2015-12-30,13,Sunny,0.0,-3,20,4
2015-12-31,6,Sunny,0.1,5,19,4
2015-01-01,15,Sunny,0.6,6,21,4
2015-01-02,30,"Partly Cloudy ",0.0,1,23,3
2015-01-03,15,Sunny,0.2,5,23,2
2015-01-04,67,"Light rain shower",8.9,8,20,8
2015-01-05,32,"Partly Cloudy ",0.5,3,18,9
2015-01-06,66,"Cloudy ",0.2,2,17,4
2015-01-07,55,"Partly Cloudy ",0.4,-3,18,4
2015-01-08,12,Sunny,3.0,0,17,5
2015-01-09,14,Sunny,0.9,-4,17,5
2015-01-10,4,Sunny,0.1,-3,19,4
2015-01-11,5,Sunny,0.0,-1,19,5
2015-01-12,0,Sunny,0.0,-2,20,6
2015-01-13,4,Sunny,0.0,-3,20,4
2015-01-14,10,Sunny,0.1,0,20,4
2015-01-15,13,Sunny,0.1,1,19,4
2015-01-16,7,Sunny,0.0,-1,19,5
2015-01-17,5,Sunny,0.0,-1,18,5
2015-01-18,28,"Partly Cloudy ",2.4,7,16,4
2015-01-19,8,Sunny,0.0,7,18,4
2015-01-20,15,Sunny,0.3,7,16,5
2015-01-21,3,Sunny,0.0,-2,20,4
2015-01-22,0,Sunny,0.0,1,20,3
2015-01-23,9,Sunny,0.0,8,20,4
2015-01-24,3,Sunny,0.0,1,19,4
2015-01-25,3,Sunny,0.0,1,21,3
2015-01-26,4,Sunny,0.0,-2,21,3
2015-01-27,7,Sunny,0.0,8,22,3
2015-01-28,5,Sunny,0.0,9,20,6
2015-01-29,8,Sunny,3.3,8,20,6
2015-01-30,20,Sunny,1.1,4,18,6
2015-01-31,6,Sunny,0.0,-4,17,5
2015-02-01,31,"Partly Cloudy ",0.4,0,14,6
2015-02-02,9,Sunny,0.0,-2,19,6
2015-02-03,5,Sunny,0.0,-2,23,4
2015-02-04,3,Sunny,0.0,4,21,6
2015-02-05,0,Sunny,0.0,3,21,9
2015-02-06,6,Sunny,0.0,-3,20,3
2015-02-07,0,Sunny,0.0,-1,22,3
2015-02-08,13,Sunny,0.0,6,21,4
2015-02-09,6,Sunny,0.0,4,22,4
2015-02-10,12,Sunny,0.1,9,21,5
2015-02-11,10,Sunny,0.1,8,21,4
2015-02-12,21,Sunny,0.9,7,18,4
2015-02-13,89,"Light rain shower",14.4,7,17,5
2015-02-14,7,Sunny,0.0,9,19,4
2015-02-15,49,"Patchy light drizzle",14.9,8,15,3
2015-02-16,9,Sunny,0.3,9,20,5
2015-02-17,21,"Patchy light rain in area with thunder",11.7,1,18,4
2015-02-18,46,"Patchy rain nearby",8.2,4,18,3
2015-02-19,48,"Light rain shower",17.7,3,18,5
2015-02-20,8,Sunny,0.5,8,20,4
2015-02-21,21,Sunny,5.7,5,19,4
2015-02-22,28,"Thundery outbreaks in nearby",2.8,9,19,4
2015-02-23,26,"Partly Cloudy ",0.2,11,21,3
2015-02-24,13,Sunny,0.3,9,23,3
2015-02-25,10,Sunny,0.1,13,23,4
2015-02-26,38,"Partly Cloudy ",1.8,14,21,6
2015-02-27,10,Sunny,4.7,14,22,11
2015-02-28,7,Sunny,0.2,13,24,10
2015-03-01,18,Sunny,0.4,13,26,3
2015-03-02,15,Sunny,3.0,14,25,9
2015-03-03,44,"Partly Cloudy ",3.7,12,22,11
2015-03-04,84,"Light drizzle",3.2,8,17,9
2015-03-05,29,"Partly Cloudy ",0.0,7,20,11
2015-03-06,0,Sunny,0.0,0,23,4
2015-03-07,1,Sunny,0.0,3,23,4
2015-03-08,0,Sunny,0.0,4,26,3
2015-03-09,4,Sunny,0.0,11,27,4
2015-03-10,0,Sunny,0.0,12,28,6
2015-03-11,0,Sunny,0.0,10,27,8
2015-03-12,0,Sunny,0.0,6,29,5
2015-03-13,0,Sunny,0.0,13,29,4
2015-03-14,3,Sunny,0.0,13,27,10
2015-03-15,3,Sunny,0.0,14,27,11
2015-03-16,15,Sunny,0.1,15,28,11
2015-03-17,4,Sunny,0.0,14,26,11
2015-03-18,20,Sunny,0.3,12,26,13
2015-03-19,11,Sunny,0.0,12,26,10
2015-03-20,0,Sunny,0.0,13,29,4
2015-03-21,4,Sunny,0.0,13,29,5
2015-03-22,3,Sunny,0.0,13,30,5
2015-03-23,22,Sunny,0.1,15,28,4
2015-03-24,29,"Patchy rain nearby",13.7,14,25,5
2015-03-25,23,"Moderate or heavy rain shower",24.7,13,26,5
2015-03-26,12,Sunny,15.1,14,26,4
2015-03-27,16,"Patchy rain nearby",6.6,15,25,5
2015-03-28,56,"Moderate or heavy rain shower",20.1,14,22,4
2015-03-29,25,"Patchy rain nearby",10.9,15,24,4
2015-03-30,44,"Patchy rain nearby",7.0,15,25,5
2015-03-31,71,"Patchy light rain",17.6,14,21,7
