date,cloud_cover,weather_desc,precip_mm,min_temp,max_temp,wind_speed
2011-08-26,49,"Partly Cloudy ",10.3,21,28,4
2011-08-27,41,"Partly Cloudy ",22.7,20,28,5
2011-08-28,29,"Partly Cloudy ",12.4,21,28,6
2011-08-29,24,"Patchy rain nearby",24.5,20,28,5
2011-08-30,41,"Partly Cloudy ",20.2,21,29,5
2011-08-31,50,"Light rain shower",12.1,23,29,5
2011-09-01,72,"Cloudy ",6.2,19,28,6
2011-09-02,49,"Partly Cloudy ",8.3,21,28,6
2011-09-03,47,"Partly Cloudy ",7.8,20,28,5
2011-09-04,18,"Patchy rain nearby",14.3,20,28,6
2011-09-05,26,"Patchy rain nearby",16.9,20,27,7
2011-09-06,84,"Moderate rain",17.1,20,23,9
2011-09-07,92,"Moderate rain",11.0,20,24,9
2011-09-08,76,"Moderate rain",17.3,20,23,6
2011-09-09,47,"Partly Cloudy ",19.6,21,28,6
2011-09-10,65,"Moderate rain at times",24.3,21,24,5
2011-09-11,64,"Patchy light drizzle",17.1,20,26,3
2011-09-12,32,"Partly Cloudy ",25.7,21,28,4
2011-09-13,19,"Patchy rain nearby",22.7,20,28,4
2011-09-14,46,"Partly Cloudy ",22.8,18,27,8
2011-09-15,68,"Moderate rain at times",23.5,17,23,9
2011-09-16,98,"Moderate rain",53.9,17,20,8
2011-09-17,100,"Heavy rain",45.2,19,22,8
2011-09-18,90,"Light rain",45.3,20,22,8
2011-09-19,29,"Partly Cloudy ",10.6,21,28,5
2011-09-20,63,"Patchy light rain",10.9,21,25,5
2011-09-21,53,"Light rain shower",13.0,21,26,4
2011-09-22,72,"Patchy light rain",8.3,20,22,4
2011-09-23,74,"Moderate rain at times",17.9,19,24,6
2011-09-24,68,"Light rain shower",7.0,19,23,7
2011-09-25,40,"Partly Cloudy ",3.0,18,26,6
2011-09-26,47,"Partly Cloudy ",3.9,19,27,5
2011-09-27,49,"Partly Cloudy ",9.7,20,27,5
2011-09-28,40,"Patchy rain nearby",22.5,17,26,4
2011-09-29,35,"Partly Cloudy ",4.1,20,27,3
2011-09-30,29,"Patchy rain nearby",23.2,21,27,4
2011-10-01,28,"Patchy rain nearby",9.3,18,27,3
2011-10-02,29,"Moderate or heavy rain shower",22.3,18,25,4
2011-10-03,23,"Moderate or heavy rain shower",31.7,17,24,4
2011-10-04,38,"Light rain shower",25.8,17,25,4
2011-10-05,29,"Patchy rain nearby",25.7,18,25,5
2011-10-06,18,"Patchy rain nearby",18.1,17,26,4
2011-10-07,34,"Patchy rain nearby",11.5,16,26,4
2011-10-08,17,"Patchy rain nearby",10.1,17,26,3
2011-10-09,26,"Patchy rain nearby",10.2,18,26,3
2011-10-10,30,"Partly Cloudy ",8.0,17,26,4
2011-10-11,24,"Patchy rain nearby",8.3,15,26,3
2011-10-12,22,Sunny,1.3,16,27,3
2011-10-13,46,"Partly Cloudy ",1.0,15,27,3
2011-10-14,10,Sunny,0.4,14,27,4
2011-10-15,21,Sunny,0.5,17,27,3
2011-10-16,29,"Patchy rain nearby",7.7,18,26,4
2011-10-17,40,"Patchy rain nearby",13.1,15,25,3
2011-10-18,23,"Patchy rain nearby",10.4,15,25,4
2011-10-19,34,"Partly Cloudy ",8.9,20,24,6
2011-10-20,32,"Patchy rain nearby",14.1,19,24,5
2011-10-21,71,"Light rain shower",11.5,17,23,5
2011-10-22,100,"Light rain",9.9,13,20,4
2011-10-23,28,"Patchy rain nearby",7.4,13,22,3
2011-10-24,45,"Partly Cloudy ",1.7,16,23,4
2011-10-25,22,Sunny,1.2,13,24,4
2011-10-26,16,Sunny,0.4,12,24,4
2011-10-27,19,Sunny,2.6,14,23,4
2011-10-28,20,Sunny,2.2,15,23,4
2011-10-29,7,Sunny,2.4,11,23,4
2011-10-30,19,Sunny,2.2,12,23,3
2011-10-31,15,Sunny,0.8,13,22,4
2011-11-01,8,Sunny,0.5,12,22,4
2011-11-02,12,Sunny,1.2,12,20,4
2011-11-03,21,"Patchy rain nearby",5.1,13,20,4
2011-11-04,15,Sunny,0.4,13,21,4
2011-11-05,19,Sunny,3.8,10,22,5
2011-11-06,28,"Patchy rain nearby",7.3,13,20,4
2011-11-07,14,"Patchy rain nearby",7.6,14,20,4
2011-11-08,0,Sunny,0.0,14,23,6
2011-11-09,0,Sunny,0.0,11,24,5
2011-11-10,0,Sunny,0.0,10,25,4
2011-11-11,6,Sunny,0.0,10,23,4
2011-11-12,15,Sunny,0.1,9,22,3
2011-11-13,10,Sunny,0.6,10,22,3
2011-11-14,12,Sunny,0.2,8,21,3
2011-11-15,6,Sunny,0.6,10,21,3
2011-11-16,13,Sunny,2.1,11,20,4
2011-11-17,16,"Patchy rain nearby",5.5,12,18,4
2011-11-18,5,Sunny,0.0,12,19,4
2011-11-19,0,Sunny,0.0,11,23,4
2011-11-20,5,Sunny,0.0,12,22,5
2011-11-21,5,Sunny,0.0,13,22,5
2011-11-22,4,Sunny,0.0,14,23,5
2011-11-23,2,Sunny,0.0,13,23,5
2011-11-24,0,Sunny,0.0,11,24,4
2011-11-25,0,Sunny,0.0,11,24,4
2011-11-26,0,Sunny,0.0,8,24,4
2011-11-27,5,Sunny,0.0,10,22,3
2011-11-28,14,Sunny,0.3,12,21,3
2011-11-29,25,"Partly Cloudy ",1.7,12,19,3
2011-11-30,41,"Partly Cloudy ",0.7,13,20,3
2011-12-01,26,"Partly Cloudy ",0.6,9,20,4
2011-12-02,12,Sunny,0.4,9,22,3
2011-12-03,30,"Partly Cloudy ",0.9,9,20,4
2011-12-04,27,"Partly Cloudy ",0.8,11,19,4
2011-12-05,17,Sunny,0.2,12,19,3
2011-12-06,18,Sunny,0.6,12,20,3
2011-12-07,13,Sunny,0.0,12,21,4
2011-12-08,8,Sunny,0.1,9,21,3
2011-12-09,25,"Partly Cloudy ",0.0,7,20,4
2011-12-10,13,Sunny,0.2,7,19,4
2011-12-11,15,Sunny,2.1,12,18,5
2011-12-12,15,Sunny,0.4,8,17,4
2011-12-13,12,Sunny,0.1,7,18,5
2011-12-14,14,Sunny,0.2,7,17,4
2011-12-15,4,Sunny,0.0,8,17,4
2011-12-16,0,Sunny,0.0,9,18,4
2011-12-17,1,Sunny,0.0,9,19,4
2011-12-18,0,Sunny,0.0,9,19,4
2011-12-19,0,Sunny,0.0,9,20,3
2011-12-20,2,Sunny,0.0,6,19,4
2011-12-21,0,Sunny,0.0,9,20,4
2011-12-22,0,Sunny,0.0,8,20,4
2011-12-23,0,Sunny,0.0,7,20,4
2011-12-24,16,Sunny,0.0,9,18,3
2011-12-25,0,Sunny,0.0,10,20,4
2011-12-26,0,Sunny,0.0,10,20,4
2011-12-27,11,Sunny,0.0,10,18,5
2011-12-28,3,Sunny,0.0,9,19,5
2011-12-29,9,Sunny,0.0,9,19,4
2011-12-30,0,Sunny,0.0,11,20,4
2011-12-31,7,Sunny,0.0,12,20,4
2011-01-01,15,Sunny,0.6,8,18,4
2011-01-02,20,Sunny,0.3,10,16,4
2011-01-03,7,Sunny,0.0,9,17,4
2011-01-04,3,Sunny,0.0,6,21,4
2011-01-05,0,Sunny,0.0,8,19,3
2011-01-06,4,Sunny,0.0,8,18,4
2011-01-07,2,Sunny,0.0,5,22,4
2011-01-08,0,Sunny,0.0,6,23,2
2011-01-09,17,Sunny,1.1,10,18,4
2011-01-10,50,"Partly Cloudy ",0.6,10,15,5
2011-01-11,44,"Partly Cloudy ",0.6,7,15,4
2011-01-12,86,"Cloudy ",0.7,8,16,4
2011-01-13,12,Sunny,0.0,8,14,4
2011-01-14,42,"Partly Cloudy ",0.1,5,14,5
2011-01-15,29,"Partly Cloudy ",0.2,5,16,4
2011-01-16,29,"Patchy rain nearby",11.3,9,15,9
2011-01-17,88,Mist,1.6,8,11,4
2011-01-18,40,"Partly Cloudy ",0.9,4,13,6
2011-01-19,9,Sunny,0.3,4,13,7
2011-01-20,11,Sunny,0.3,4,14,4
2011-01-21,6,Sunny,0.0,4,15,3
2011-01-22,20,Sunny,0.1,5,16,3
2011-01-23,15,Sunny,0.0,7,18,3
2011-01-24,50,"Partly Cloudy ",0.1,7,18,4
2011-01-25,17,Sunny,0.0,8,20,3
2011-01-26,17,Sunny,1.5,10,21,4
2011-01-27,12,"Patchy light rain in area with thunder",6.2,8,18,8
2011-01-28,7,Sunny,0.2,9,17,4
2011-01-29,4,Sunny,0.0,7,17,4
2011-01-30,4,Sunny,0.0,7,17,4
2011-01-31,4,Sunny,0.0,8,18,3
2011-02-01,7,Sunny,0.0,10,18,4
2011-02-02,12,Sunny,0.0,10,18,4
2011-02-03,6,Sunny,0.0,8,20,4
2011-02-04,5,Sunny,0.0,13,21,5
2011-02-05,20,Sunny,0.6,13,21,4
2011-02-06,42,"Partly Cloudy ",0.2,13,20,4
2011-02-07,47,"Partly Cloudy ",0.5,12,20,4
2011-02-08,33,"Partly Cloudy ",0.1,10,20,9
2011-02-09,15,Sunny,0.0,11,21,8
2011-02-10,3,Sunny,0.0,8,21,4
2011-02-11,7,Sunny,0.0,8,20,5
2011-02-12,6,Sunny,0.0,9,20,4
2011-02-13,10,Sunny,0.0,10,20,4
2011-02-14,5,Sunny,0.0,9,21,5
2011-02-15,17,Sunny,2.4,13,22,8
2011-02-16,29,"Moderate or heavy rain shower",28.3,13,20,8
2011-02-17,8,Sunny,22.2,11,19,7
2011-02-18,6,Sunny,0.0,11,22,11
2011-02-19,28,"Patchy rain nearby",1.5,10,21,5
2011-02-20,33,"Patchy rain nearby",1.8,12,21,5
2011-02-21,83,"Cloudy ",0.6,13,19,5
2011-02-22,7,"Patchy rain nearby",4.8,12,22,5
2011-02-23,11,Sunny,0.0,13,24,4
2011-02-24,8,Sunny,0.0,12,25,4
2011-02-25,12,Sunny,1.4,11,25,4
2011-02-26,7,"Patchy rain nearby",6.7,11,24,5
2011-02-27,3,Sunny,0.0,10,26,5
2011-02-28,2,Sunny,0.0,13,26,5
2011-03-01,9,Sunny,0.2,14,26,5
2011-03-02,15,Sunny,0.2,13,26,4
2011-03-03,6,Sunny,0.0,12,26,6
2011-03-04,7,Sunny,0.1,13,26,10
2011-03-05,7,Sunny,0.1,15,27,14
2011-03-06,1,Sunny,0.0,10,29,9
2011-03-07,0,Sunny,0.0,12,28,7
2011-03-08,1,Sunny,0.0,13,25,9
2011-03-09,0,Sunny,0.0,13,27,13
2011-03-10,12,Sunny,7.9,14,24,10
2011-03-11,11,"Patchy rain nearby",8.9,14,24,9
2011-03-12,16,"Patchy light rain in area with thunder",16.0,12,21,7
2011-03-13,12,Sunny,5.4,13,22,4
2011-03-14,4,Sunny,7.2,15,23,4
2011-03-15,14,"Torrential rain shower",16.3,15,21,6
2011-03-16,0,Sunny,1.2,13,25,6
2011-03-17,10,Sunny,7.9,17,24,7
2011-03-18,56,"Moderate rain at times",16.1,14,17,8
2011-03-19,80,"Light rain shower",17.3,13,17,9
2011-03-20,54,"Patchy light drizzle",7.7,16,18,12
2011-03-21,68,"Light rain shower",14.0,18,20,13
2011-03-22,56,"Patchy light drizzle",0.7,15,22,9
2011-03-23,34,"Patchy rain nearby",1.5,13,23,8
2011-03-24,8,"Patchy rain nearby",6.1,17,24,9
2011-03-25,5,"Patchy light rain in area with thunder",16.9,14,23,11
2011-03-26,48,"Moderate or heavy rain shower",20.2,15,22,6
2011-03-27,50,"Light rain shower",16.8,13,21,5
2011-03-28,9,"Moderate or heavy rain shower",14.6,13,23,5
2011-03-29,23,"Patchy rain nearby",6.6,13,21,4
2011-03-30,24,"Moderate or heavy rain shower",18.0,15,21,6
2011-03-31,57,"Moderate or heavy rain shower",14.1,17,19,5
